brand,brand_id,product_id_index,category_2,category_3,simplified_category_id,event_time_index,event_type_index,user_session_index,price,user_id_index,discount_rate,purchase_rate,revenue
SKAD,4781,74954,Rims,,132000,1573929116,1,17163994,177.1,2419411,0.0,0.0,9563.400329589844
ВИХРЬ,2829,204367,PowerTools,ElectricalTools,158369,1569942618,1,64895315,51.97,192379,18.22187,0.0,6080.490142822266
HONOR,1911,1254,Smartphones,,241000,1580452736,1,26592684,128.68,10858946,0.0,0.0,27537.518432617188
Apple,7204,1290,Smartphones,,241000,1572746394,1,39729620,939.14,5629500,7.5376587,0.0,148668681.7388916
LANCOME,6631,227331,Perfumes,,112000,1574958618,1,60969129,37.11,995136,49.993263,0.0,148.44000244140625
Samsung,7206,1078,Smartphones,,241000,1579590823,2,14543319,267.45,6513666,25.726896,11.11111111111111,15142484.791137695
Nokian,1895,62839,Tires,PassengerCarTires,133242,1571015850,1,63837812,52.0,2167024,0.0,0.0,8268.0
DJI,6693,43103,Entertainment,Drones,261966,1572606740,1,4274982,1347.69,5565721,21.739212,0.0,41778.38818359375
Haier,3111,5157,Tvs,,264000,1588161130,1,58049835,360.34,15290882,12.500609,0.0,139091.23858642578
JACQUES LEMANS,5451,114626,Watches,WristWatches,172471,1577153380,1,2557769,181.73,559204,37.410023,0.0,1272.1099700927734
Samsung,7206,268373,Smartphones,,241000,1587565732,1,18943125,280.29,4647183,27.354012,0.0,15190877.59310913
Apple,7204,1290,Smartphones,,241000,1576596907,1,71060675,923.81,1625781,9.046965,0.0,146241894.04351807
Xiaomi,5677,760,Smartphones,,241000,1579977027,1,17242818,280.57,2656880,3.5410967,0.0,48258.041259765625
Samsung,7206,971,Smartphones,,241000,1570084874,1,45139201,198.2,845933,22.924362,0.0,2615843.5597229004
HP,7796,221284,NotebooksAndAccessories,Notebooks,144305,1580577042,1,20573458,772.19,1589129,18.259092,0.0,167565.23052978516
Samsung,7206,897,Smartphones,,241000,1586230888,1,58640826,713.02,3376434,9.420968,0.0,10574086.889648438
Acer,5957,299131,NotebooksAndAccessories,Notebooks,144305,1584120072,1,67858018,669.0,644206,27.382065,0.0,900474.0
StarLine,6684,25968,CarGoods,CarAnti-theftDevices,117182,1583852256,1,8995654,127.42,1831910,0.0,5.555555555555555,467249.13328552246
Samsung,7206,1081,Smartphones,,241000,1575122570,1,61153221,347.09,3157545,15.66684,0.0,15879714.422454834
OPPO,4406,1379,Smartphones,,241000,1579790513,1,78633064,230.12,10584927,10.591347,9.090909090909092,4011221.6348876953
Matrix,4919,123659,HandTools,ToolSets,154350,1573797783,1,88484743,15.19,97370,41.867584,0.0,182.2799949645996
Willmark,6606,37946,ClimateEquipment,Fans,202646,1585510350,1,69490205,15.42,2234520,14.285713,0.0,1511.1600074768066
Indesit,2712,12815,BigHomeAppliances,Washers,200641,1573960445,1,44566586,187.65,1062149,18.45559,0.0,811586.2236022949
Tefal,4286,88941,Kitchenware,UtensilsForCooking,197612,1583471934,1,51737241,20.57,6693662,15.800248,0.0,4175.709938049316
Artel,3801,8015,KitchenAppliances,StovesAndGrills,203658,1586895307,1,79706395,44.79,1103720,0.5550622,3.4482758620689653,11376.660232543943
Apple,7204,22217,SmartWatches,,240000,1581572227,1,85753363,295.99,10625763,12.779938,16.666666666666664,2962859.8022460938
Samsung,7206,1191,Smartphones,,241000,1582507014,1,76264554,496.29,12284022,19.243345,0.0,6282038.928161621
Xiaomi,5677,1007,Smartphones,,241000,1570618564,1,28613151,401.3,4250204,29.10395,0.0,114370.4965209961
CASIO,3110,112634,Watches,WristWatches,172471,1579803376,1,34709492,84.69,7922202,5.7324066,0.0,57843.27166748047
Samsung,7206,1078,Smartphones,,241000,1572165615,1,31780307,279.4,2820682,22.408287,0.0,15819068.854431152
LG,6533,13240,BigHomeAppliances,Washers,200641,1570183271,1,88085914,437.39,517916,10.027975,0.0,1275429.2827148438
Xiaomi,5677,1397,Smartphones,,241000,1584592553,2,26699378,192.27,12241560,25.221685,0.0,2909429.704650879
Oasis,5533,26483,ClimateEquipment,Heaters,202647,1571757715,1,1584931,10.27,3816551,11.159169,0.0,626.470027923584
Олмеко,2637,88676,LivingRoom,ModularLivingRooms,189556,1582724197,1,73371188,355.97,310058,0.0,0.0,8899.250030517578
MICHELIN,7203,64810,Tires,PassengerCarTires,133242,1573801675,1,17720160,247.75,834559,0.0,0.0,495.5
Apple,7204,611,Smartphones,,241000,1587412459,1,18414648,950.96,6796879,25.335846,0.0,2569493.979370117
DELL,7244,4740,Peripherals,Monitors,146315,1586084420,1,67318869,282.63,10017670,23.194197,0.0,3391.56005859375
Samsung,7206,5526,Tvs,,264000,1576994434,1,53601383,682.09,5535599,14.376989,0.0,971296.1982421876
Kormoran,3876,59945,Tires,PassengerCarTires,133242,1588270620,2,44639036,43.12,7381623,5.6248627,20.0,6338.639842987061
Apple,7204,1313,Smartphones,,241000,1573273499,1,522039,1662.59,5303973,8.317944,0.0,3945325.9888916016
Acer,5957,4987,Peripherals,Monitors,146315,1579678628,1,16405708,205.66,8965803,17.965694,0.0,7815.080139160156
Orium,4937,71363,Tires,HeavyDutyTires,133240,1576469909,1,88641865,322.79,5889825,10.460469,0.0,14202.760375976562
Phoenix,186,54717,Cycling,Bicycles,245854,1588230865,1,31179025,180.16,15605738,22.224138,0.0,164125.76333618164
Huawei,6530,935,Smartphones,,241000,1571810022,1,80457988,153.9,1548811,13.597576,0.0,1615796.0359191897
Meizu,7375,1054,Smartphones,,241000,1579374365,1,33649067,218.54,692005,9.585873,7.142857142857142,39555.73878479004
REDMOND,773,50903,BeautyCareEquipment,BodyWeightScales,101101,1573749066,1,9972067,76.96,2279092,0.3108781,0.0,2077.9199752807617
Bosch,5413,7771,BigHomeAppliances,Ovens,200639,1585047201,2,83086731,333.69,13682348,4.6027637,0.0,65736.93048095703
Samsung,7206,1081,Smartphones,,241000,1572335397,1,16787521,365.45,5442293,11.205869,0.0,16719703.508483889
Samsung,7206,22232,SmartWatches,,240000,1580444197,1,73211979,294.4,4436320,12.014349,0.0,1537651.168121338
DUNLOP,6690,65596,Tires,PassengerCarTires,133242,1577204528,2,52529879,53.8,1618938,25.350353,12.5,860.7999877929688
Samsung,7206,1081,Smartphones,,241000,1581704371,1,9119955,328.97,1132341,20.069492,0.0,15050706.525848389
Samsung,7206,971,Smartphones,,241000,1570019674,1,84173890,198.2,4235261,22.924362,0.0,2615843.5597229004
Artel,3801,9337,BigHomeAppliances,Kitcheners,200638,1584469076,1,26650906,204.54,11002737,10.403434,0.0,9408.83969116211
OPPO,4406,1409,Smartphones,,241000,1575137283,1,41466806,437.31,514611,5.6117935,0.0,2273137.3673095703
Мебель Азии,7794,201637,EntranceHall,ShoeCabinets,186543,1583664876,1,1908909,100.39,4987230,0.0,0.0,45577.05972290039
Bauer,2258,34454,Toys,Construction,139269,1573723540,1,38445560,28.29,5437561,5.9820514,0.0,4045.47013092041
STELS,4096,123525,HandTools,ToolSets,154350,1580113420,1,67338829,62.96,9391399,22.3483,26.08695652173913,385252.2343978882
Didi style,7149,301936,WomenFashion,WomenOuterwear,166447,1586348216,1,32937220,51.48,13782062,19.999998,0.0,4787.6399574279785
WORTEX,7706,56965,PowerTools,ElectricalTools,158369,1582122985,1,78464850,97.79,3807764,37.840073,4.545454545454546,195.5800018310547
Tefal,4286,89054,Kitchenware,UtensilsForCooking,197612,1581530706,1,61098997,30.86,10222446,33.362125,0.0,7838.440155029297
Swisshome,7688,78672,Bedroom,BedroomMattresses,184527,1582457979,1,62937988,110.43,2717912,17.336624,0.0,26834.490074157715
70mai,7568,268203,CarElectronics,Dvrs,124208,1579197118,1,32947544,48.65,806331,17.820944,0.0,5886.650184631348
Bosch,5413,50823,BeautyCareEquipment,BodyWeightScales,101101,1578893421,1,51036139,38.53,9947231,0.0,0.0,231.17999267578125
Samsung,7206,1275,Smartphones,,241000,1571844939,2,69906560,141.32,5179610,9.843695,6.666666666666667,20661409.030822758
Philips,3950,14461,SmallHomeAppliances,Irons,204665,1571150564,1,8804905,102.94,4813360,6.976325,0.0,62793.40148925781
Navien,352,37660,Boilers,,201000,1573066849,1,4861937,692.67,1301513,10.301467,0.0,9697.379760742188
CROWN,3768,204406,PowerTools,ElectricalTools,158369,1573921581,1,42565804,111.97,1136785,5.4387317,0.0,3135.1600341796875
Империя Меха,5713,273357,WomenFashion,WomenOuterwear,166447,1580053768,1,23921193,795.39,6072196,0.0,0.0,24657.09045410156
ASUS,889,28070,Hardware,Motherboards,142294,1572942463,1,80831663,130.43,328746,32.16311,0.0,11738.699340820312
Celestron,1246,307908,CampingAndHiking,Telescopes,244848,1585155108,1,56437710,1745.86,1288528,9.926895,0.0,0.0
Samsung,7206,268373,Smartphones,,241000,1580881714,1,35447485,305.54,573495,20.809679,0.0,16559351.84310913
Xiaomi,5677,542,Smartphones,,241000,1570294341,1,39513561,141.52,2776158,31.1807,0.0,196995.8459472656
PETEK,6043,198073,TravelGear,PassportHolders,171466,1582234482,1,86824994,31.92,9502950,18.425762,0.0,0.0
SKAD,4781,75022,Rims,,132000,1578398410,1,8702832,180.18,8799018,7.704133,0.0,1081.0799560546875
Мебель Азии,7794,201637,EntranceHall,ShoeCabinets,186543,1577203242,1,67754771,100.39,6317315,0.0,0.0,45577.05972290039
Samsung,7206,1456,Smartphones,,241000,1581865605,2,33633004,2187.68,7900134,14.626791,0.0,3091191.743408203
Atlant,7659,11037,BigHomeAppliances,Freezers,200636,1572966714,1,24601741,282.81,105621,78.02615,0.0,119911.43896484376
Apple,7204,22509,SmartWatches,,240000,1576608037,1,41468432,617.49,1509296,7.3436074,0.0,204389.18676757807
Microlab,7134,52043,Audio,ComputerSpeakers,260955,1576491881,1,81374807,120.92,1627301,1.699052,0.0,13422.11979675293
Corsair,1386,188707,Hardware,FansAndCooling,142292,1572775885,1,73721127,14.9,787269,10.132692,0.0,0.0
Xiaomi,5677,53690,Cycling,ElectricBicycles,245858,1588071188,1,21304400,862.31,15509244,16.229343,0.0,133658.04962158203
Samsung,7206,1078,Smartphones,,241000,1575366093,2,68731460,275.45,4476701,23.50523,25.0,15595428.791137695
York Fitness,5431,237564,Fitness,Dumbbells,248887,1583718967,1,62963233,205.9,13067217,15.801096,0.0,91007.7973022461
DAUSCHER,1603,11570,KitchenAppliances,StovesAndGrills,203658,1576471936,1,26231787,60.49,1133380,17.54362,0.0,16876.710468292236
Samsung,7206,13610,SmallHomeAppliances,VacuumCleaners,204671,1576088923,1,13198768,92.64,7521600,5.9778743,0.0,241049.27841186523
Acer,5957,3356,NotebooksAndAccessories,Notebooks,144305,1586539580,1,22596852,1199.52,11284397,6.612891,0.0,470211.84765625
Braun,7278,11728,KitchenAppliances,MixersBlendersAndChoppers,203655,1588228361,1,69471063,111.95,15601933,34.34018,0.0,2238.999938964844
Samsung,7206,1081,Smartphones,,241000,1575171805,1,84442083,346.79,495569,15.739729,0.0,15865989.68093872
DAUSCHER,1603,89947,Kitchenware,UtensilsForCooking,197612,1577730282,1,50860300,11.02,171165,12.954182,0.0,12761.160530090332
Apple,7204,1287,Smartphones,,241000,1579283586,1,87810855,867.96,3704102,14.525435,0.0,7807300.397644043
BQ,7277,798,Smartphones,,241000,1583108295,1,69259326,106.03,1154914,19.995474,0.0,106.02999877929688
Huawei,6530,831,Smartphones,,241000,1575101760,2,84651059,163.41,7115884,11.708449,6.25,2991220.117034912
Nokia,6320,38693,Mobiles,,238000,1576595562,1,68176751,38.59,2700104,24.658339,0.0,1890.9100074768064
Maxwell,1291,12005,KitchenAppliances,MixersBlendersAndChoppers,203655,1576740473,1,77953702,25.71,6342131,28.603167,0.0,13754.849510192871
AeroCool,586,43823,Hardware,ComputerCases,142290,1580150951,1,44275867,26.79,7434024,26.942999,0.0,160.74000549316406
JACQUES LEMANS,5451,114191,Watches,WristWatches,172471,1578245068,1,25493531,124.58,8938857,0.0,0.0,1121.2200164794922
ART FiT,4331,166568,ExerciseAndFitness,ExerciseBikes,246863,1576782605,1,77077257,103.44,3141107,44.876095,0.0,88027.44207763672
Acer,5957,3353,NotebooksAndAccessories,Notebooks,144305,1583226502,1,74917615,514.79,12096491,25.653505,0.0,704232.6899414062
Focusrite,4273,321803,Hardware,OtherHardware,142295,1584102817,1,8820801,296.11,8331865,21.605955,0.0,30499.328491210938
Delmax,3552,63577,Tires,PassengerCarTires,133242,1584674956,1,2945335,35.91,4427270,14.418491,0.0,1759.5899925231934
DeFacto,337,284727,WomenFashion,WomenOuterwear,166447,1582019907,1,17472526,15.42,6943808,0.0,0.0,61.68000030517578
ANREX,1834,79345,Bedroom,BedroomDressers,184526,1580626896,1,71857776,128.68,317631,16.544529,0.0,6948.719604492188
Plano,3728,192872,FishingEquipment,HuntingAndFishingBags,247881,1578897709,1,21425187,21.35,966092,0.0,0.0,597.8000106811523
Triangle,1636,60719,Tires,PassengerCarTires,133242,1587980433,1,41599965,36.81,374121,10.633643,7.142857142857142,8135.010303497314
Lucente,2237,160747,JewelryAndBijouterie,EarringsBijouterieAndJewelry,205675,1570207733,1,64340199,209.01,3541620,5.253858,0.0,16929.80955505371
Apple,7204,202926,PhoneAccessories,CablesAndAdapters,239825,1585216084,1,53333647,15.42,13766598,25.03646,0.0,18211.02009010315
A-case,6090,103777,PhoneAccessories,PhoneCases,239826,1580059697,1,49024908,7.7,253106,0.0,0.0,7.699999809265137
Maxwell,1291,38178,BeautyCareEquipment,HairClippers,101104,1587459182,1,19538308,10.27,2809038,0.0,0.0,3995.030178070069
Apple,7204,1290,Smartphones,,241000,1584552481,1,52309402,962.3,267532,5.25746,0.0,152334974.96759033
Sony,6033,18772,Headphones,,262000,1573989021,1,62305383,90.07,1147215,0.0,0.0,1981.5399932861328
Samsung,7206,1275,Smartphones,,241000,1587298424,2,10819882,149.04,14978239,4.918665,27.27272727272727,21790094.13841248
Tefal,4286,16230,ClimateEquipment,CleanersAndHumidifiers,202645,1585146898,1,62508647,342.33,1100216,19.999537,0.0,3080.9698791503906
RiverToys,769,93362,ChildrensTransport,KidsElectricVehicles,137258,1578281342,1,51133086,277.74,9527579,16.35597,0.0,277.739990234375
BEKO,1232,10102,BigHomeAppliances,Refrigerators,200640,1573971574,1,26715878,218.51,3606974,28.053078,0.0,373870.6006011963
Samsung,7206,13318,BigHomeAppliances,Washers,200641,1572515990,1,72408764,386.08,1008417,5.668494,0.0,687608.4560852051
Samsung,7206,13639,SmallHomeAppliances,VacuumCleaners,204671,1587292322,1,78099465,61.49,13848108,20.349735,0.0,854219.1033172607
Cordiant,2401,59287,Tires,PassengerCarTires,133242,1586963009,1,76229393,27.03,2059461,5.390266,0.0,16785.63042640686
АЛЬКОР,1538,219831,JewelryAndBijouterie,RingsBijouterieAndJewelry,205678,1574332588,1,3014048,277.41,740987,6.4542184,0.0,1109.6400146484375
Бирюса,467,11040,BigHomeAppliances,Freezers,200636,1571656488,1,28520833,164.71,4370000,10.063335,0.0,44142.281799316406
Apple,7204,1290,Smartphones,,241000,1573808520,2,49399271,914.0,1081381,10.0128,0.0,144688942.0
HP,7796,2716,NotebooksAndAccessories,Notebooks,144305,1570803043,1,1832999,342.09,1841304,22.688034,0.0,80391.1491394043
Viatti,5024,64771,Tires,PassengerCarTires,133242,1576824186,1,60449959,35.78,1050704,20.963114,0.0,11378.039611816406
Samsung,7206,282220,Smartphones,,241000,1583991691,1,11599875,110.62,13294449,13.860766,0.0,1770915.6239700315
Samsung,7206,1069,Smartphones,,241000,1571573316,1,16749195,131.53,2766189,14.668484,0.0,2030954.711151123
Samsung,7206,22232,SmartWatches,,240000,1570262346,2,72015057,295.04,2489883,11.8230715,16.666666666666664,1540993.964630127
Huter,3030,108195,PowerTools,ElectricAndGasolineSaws,158367,1577619400,1,76097907,90.58,1845094,21.954159,0.0,5797.1201171875
Jasic,1167,188022,PowerTools,WeldingEquipment,158376,1585295188,1,22405982,716.23,3944886,16.000515,0.0,10027.2197265625
DAUSCHER,1603,12621,KitchenAppliances,MulticookerAndCookingEquipment,203656,1579071581,1,8829395,41.16,9696865,30.472973,0.0,13541.639949798584
Vitek,2807,50537,KitchenAppliances,Toasters,203660,1577433636,1,41567461,20.57,192020,33.34414,0.0,1439.8999786376953
Samsung,7206,268373,Smartphones,,241000,1586436409,1,25611428,281.58,6933176,27.019674,0.0,15260790.53225708
OPPO,4406,1412,Smartphones,,241000,1582706754,1,44804093,302.87,6374802,1.9393868,0.0,3728935.379882813
Black Box,4385,49763,NewYearDecor,NewYearTrees,193576,1576755258,1,86669280,140.7,1394188,14.478487,0.0,4361.699905395508
Canon,155,5910,Photo_video,PhotoCameras,263976,1583154035,1,50522411,648.38,9333631,16.033619,10.416666666666668,236010.32177734372
Samsung,7206,308623,Smartphones,,241000,1585749994,1,38995336,1415.45,1413841,0.0,0.0,3726879.721435547
Apple,7204,1319,Smartphones,,241000,1577605673,2,50334610,1656.89,1646236,6.0149884,22.727272727272727,12597334.78137207
Apple,7204,1629,TabletsAndAccessories,Tablets,147323,1580491869,1,35843892,1055.11,10994027,2.37965,0.0,106566.1085205078
Samsung,7206,5434,Tvs,,264000,1579524745,1,74284370,1672.86,1264791,13.335441,0.0,373047.7767333984
OPPO,4406,278365,Smartphones,,241000,1586246888,1,82657604,272.82,14201573,11.668711,0.0,1130566.1103515625
StarLine,6684,218661,CarGoods,CarAnti-theftDevices,117182,1577553601,2,7728699,67.96,2713012,4.6844373,14.285714285714285,883.4799880981445
Samsung,7206,20636,Headphones,,262000,1572506592,1,21510825,107.47,146883,16.482742,0.0,1750041.4998779297
OPPO,4406,1379,Smartphones,,241000,1583570954,1,46644469,224.43,11690139,12.802087,20.0,3912039.202331543
Lucente,2237,154977,JewelryAndBijouterie,RingsBijouterieAndJewelry,205678,1576670199,1,43567755,174.26,673800,1.8861585,0.0,12546.719604492188
Electrolux,4702,8688,BigHomeAppliances,Ovens,200639,1573217895,1,17355979,2507.12,5886151,0.0,0.0,0.0
Samsung,7206,897,Smartphones,,241000,1574398713,1,65121058,746.19,6116122,5.207194,0.0,11065997.736206057
Lucente,2237,160327,JewelryAndBijouterie,EarringsBijouterieAndJewelry,205675,1576699862,1,17536440,236.3,3030297,0.0,0.0,363665.7046966553
Lucente,2237,160327,JewelryAndBijouterie,EarringsBijouterieAndJewelry,205675,1582319474,1,5019539,236.3,11598028,0.0,0.0,363665.7046966553
Amouage,3516,97310,Perfumes,,112000,1581650469,1,22996853,411.59,11656847,29.856169,0.0,823.1799926757812
Apple,7204,1319,Smartphones,,241000,1572025320,1,82269786,1693.68,541499,3.9281197,0.0,12877049.448364258
Samsung,7206,16941,BigHomeAppliances,Cooktops,200634,1574002416,1,29187909,360.09,1832962,15.213095,0.0,28087.01971435547
Atlant,7659,10707,BigHomeAppliances,Refrigerators,200640,1581268000,1,7187116,469.25,1357090,10.637769,0.0,7038.75
Lenovo,3432,2817,NotebooksAndAccessories,Notebooks,144305,1574231643,1,59294315,352.9,3102616,16.909966,0.0,552641.3904418945
Certina,7702,121093,Watches,WristWatches,172471,1577467813,1,23708134,214.16,372033,20.000002,0.0,0.0
Intex,4291,259516,CampingAndHiking,Camping,244842,1583143377,1,5723835,72.07,9462005,17.40775,0.0,15422.979934692385
LG,6533,5663,Video,HomeTheatres,265982,1583518762,1,43432409,275.4,11812611,38.152668,0.0,50673.598876953125
Samsung,7206,1081,Smartphones,,241000,1580555468,1,36517237,308.57,11036004,25.02612,0.0,14117386.405090332
Apple,7204,608,Smartphones,,241000,1578943351,1,54912516,810.83,2304197,28.358618,0.0,21886734.651306152
Стендмебель,4310,317838,Bedroom,Wardrobes,184533,1583381306,1,57050935,205.67,5881035,16.6822,0.0,23240.70979309082
Apple,7204,206,Smartphones,,241000,1571672229,1,41038329,936.69,1098797,14.033588,0.0,7354889.899169922
LEGO,2718,34838,Toys,Construction,139269,1583223671,1,31666446,64.35,12689079,0.0,0.0,257.3999938964844
Мебель Азии,7794,86809,Bedroom,BedroomSets,184528,1580518675,1,37397527,302.2,499263,0.0,0.0,76456.6030883789
CASIO,3110,117425,Watches,WristWatches,172471,1582125230,2,51545398,36.55,2826819,0.0,8.695652173913043,73.0999984741211
Xiaomi,5677,1397,Smartphones,,241000,1585204395,1,45021194,209.71,3868598,18.438858,0.0,3173331.8215942383
Sony,6033,15393,Entertainment,GameConsoles,261967,1584960716,1,23226635,798.34,738205,0.0,0.0,3193.360107421875
ЗУБР,6776,88756,VegetableGardenGoods,OutdoorPowerTools,199628,1583575090,1,19414983,155.38,8542246,0.0,0.0,621.52001953125
Rieker,2980,183002,WomenShoes,WomenKneeBoots,235815,1581704040,1,53232695,97.04,7867142,22.268501,0.0,1067.4400100708008
Young Toys,2175,222639,Toys,ToyRobotsAndTransformers,139281,1579248566,1,77004343,65.64,4725208,27.139524,0.0,722.0399932861328
